id,Constituency,County,Country/Region,Country,Electorate_2015,Green Votes_2015,Green Vote share_2015,Total votes_2015,Year
E14001035,WORCESTERSHIRE WEST,Hereford and Worcester,West Midlands,England,"73,394","3,505",6%,"54,100",2015
E14000819,MIDDLESBROUGH,Cleveland,North East,England,"61,873","1,407",4%,"32,706",2015
E14000820,MIDDLESBROUGH SOUTH & CLEVELAND EAST,Cleveland,North East,England,"71,154","1,060",2%,"45,677",2015
E14000821,MILTON KEYNES NORTH,Buckinghamshire,South East,England,"86,826","2,255",4%,"57,692",2015
E14000822,MILTON KEYNES SOUTH,Buckinghamshire,South East,England,"89,656","1,936",3%,"58,949",2015
E14000823,MITCHAM & MORDEN,London,London,England,"68,474","1,422",3%,"45,142",2015
E14000824,MOLE VALLEY,Surrey,South East,England,"74,038","2,979",5%,"55,140",2015
E14000825,MORECAMBE & LUNESDALE,Lancashire,North West,England,"66,985","1,395",3%,"43,242",2015
E14000826,MORLEY & OUTWOOD,West Yorkshire,Yorkshire and The Humber,England,"75,820","1,264",3%,"48,250",2015
E14000827,NEW FOREST EAST,Hampshire,South East,England,"72,697","2,327",5%,"49,447",2015
E14000828,NEW FOREST WEST,Hampshire,South East,England,"68,446","2,748",6%,"47,410",2015
E14000829,NEWARK,Nottinghamshire,East Midlands,England,"73,747","1,792",3%,"52,302",2015
E14000830,NEWBURY,Berkshire,South East,England,"79,512","2,324",4%,"57,300",2015
E14000831,NEWCASTLE UPON TYNE CENTRAL,Tyne and Wear,North East,England,"58,147","1,724",5%,"35,085",2015
E14000832,NEWCASTLE UPON TYNE EAST,Tyne and Wear,North East,England,"64,243","3,426",9%,"39,222",2015
E14000833,NEWCASTLE UPON TYNE NORTH,Tyne and Wear,North East,England,"67,902","1,515",3%,"44,891",2015
E14000834,NEWCASTLE-UNDER-LYME,Staffordshire,West Midlands,England,"67,619","1,246",3%,"42,997",2015
E14000835,NEWTON ABBOT,Devon,South West,England,"69,928","2,216",5%,"48,253",2015
E14000836,"NORMANTON, PONTEFRACT & CASTLEFORD",West Yorkshire,Yorkshire and The Humber,England,"82,592",,,"45,897",2015
E14000837,CORNWALL NORTH,Cornwall,South West,England,"67,192","2,063",4%,"48,245",2015
E14000838,DEVON NORTH,Devon,South West,England,"74,737","3,018",6%,"52,320",2015
E14000839,DORSET NORTH,Dorset,South West,England,"73,759","3,038",6%,"53,385",2015
E14000840,DURHAM NORTH,Durham,North East,England,"65,359","1,246",3%,"40,146",2015
E14000841,BEDFORDSHIRE NORTH EAST,Bedfordshire,Eastern,England,"83,551","2,537",4%,"58,672",2015
E14000842,CAMBRIDGESHIRE NORTH EAST,Cambridgeshire,Eastern,England,"82,990","1,816",4%,"51,780",2015
E14000843,DERBYSHIRE NORTH EAST,Derbyshire,East Midlands,England,"71,445","1,059",2%,"47,948",2015
E14000844,HAMPSHIRE NORTH EAST,Hampshire,South East,England,"76,918","2,364",4%,"54,000",2015
E14000845,HERTFORDSHIRE NORTH EAST,Hertfordshire,Eastern,England,"74,000","2,789",5%,"52,287",2015
E14000846,SOMERSET NORTH EAST,Avon,South West,England,"69,380","2,802",5%,"51,110",2015
E14000847,HEREFORDSHIRE NORTH,Hereford and Worcester,West Midlands,England,"67,926","3,341",7%,"48,023",2015
E14000848,NORFOLK NORTH,Norfolk,Eastern,England,"68,867","1,488",3%,"49,414",2015
E14000849,SHROPSHIRE NORTH,Shropshire,West Midlands,England,"78,858","2,575",5%,"52,573",2015
E14000850,SOMERSET NORTH,Avon,South West,England,"80,161","3,806",6%,"58,942",2015
E14000851,SWINDON NORTH,Wiltshire,South West,England,"80,983","1,723",3%,"52,242",2015
E14000852,THANET NORTH,Kent,South East,England,"71,478","1,719",4%,"47,053",2015
E14000853,TYNESIDE NORTH,Tyne and Wear,North East,England,"79,300","1,442",3%,"46,818",2015
E14000854,WARWICKSHIRE NORTH,Warwickshire,West Midlands,England,"70,152",894,2%,"47,377",2015
E14000855,CAMBRIDGESHIRE NORTH WEST,Cambridgeshire,Eastern,England,"90,318","2,159",4%,"61,100",2015
E14000856,DURHAM NORTH WEST,Durham,North East,England,"69,816","1,567",4%,"42,818",2015
E14000857,HAMPSHIRE NORTH WEST,Hampshire,South East,England,"79,223","2,541",5%,"55,195",2015
E14000858,LEICESTERSHIRE NORTH WEST,Leicestershire,East Midlands,England,"72,193","1,174",2%,"51,548",2015
E14000859,NORFOLK NORTH WEST,Norfolk,Eastern,England,"74,402","1,780",4%,"47,371",2015
E14000860,WILTSHIRE NORTH,Wiltshire,South West,England,"67,851","2,350",5%,"50,556",2015
E14000861,NORTHAMPTON NORTH,Northamptonshire,East Midlands,England,"59,144","1,503",4%,"39,411",2015
E14000862,NORTHAMPTON SOUTH,Northamptonshire,East Midlands,England,"61,287","1,403",4%,"38,884",2015
E14000863,NORWICH NORTH,Norfolk,Eastern,England,"64,515","1,939",4%,"43,592",2015
E14000864,NORWICH SOUTH,Norfolk,Eastern,England,"74,875","6,749",14%,"48,463",2015
E14000865,NOTTINGHAM EAST,Nottinghamshire,East Midlands,England,"60,464","3,473",10%,"35,209",2015
E14000866,NOTTINGHAM NORTH,Nottinghamshire,East Midlands,England,"65,918","1,088",3%,"35,343",2015
E14000867,NOTTINGHAM SOUTH,Nottinghamshire,East Midlands,England,"68,987","2,345",5%,"43,465",2015
E14000868,NUNEATON,Warwickshire,West Midlands,England,"68,037","1,281",3%,"45,749",2015
E14000869,OLD BEXLEY & SIDCUP,London,London,England,"66,035","1,336",3%,"46,748",2015
E14000870,OLDHAM EAST & SADDLEWORTH,Greater Manchester,North West,England,"71,475","1,152",3%,"44,483",2015
E14000871,OLDHAM WEST & ROYTON,Greater Manchester,North West,England,"71,652",839,2%,"43,137",2015
E14000872,ORPINGTON,London,London,England,"68,129","1,732",4%,"49,032",2015
E14000873,OXFORD EAST,Oxfordshire,South East,England,"78,978","5,890",12%,"50,689",2015
E14000874,OXFORD WEST & ABINGDON,Oxfordshire,South East,England,"76,174","2,497",4%,"57,247",2015
E14000875,PENDLE,Lancashire,North West,England,"64,573","1,043",2%,"44,448",2015
E14000876,PENISTONE & STOCKSBRIDGE,South Yorkshire,Yorkshire and The Humber,England,"70,817",,,"46,854",2015
E14000877,PENRITH & THE BORDER,Cumbria,North West,England,"65,209","2,313",5%,"43,921",2015
E14000878,PETERBOROUGH,Cambridgeshire,Eastern,England,"72,530","1,218",3%,"47,075",2015
E14000879,PLYMOUTH MOOR VIEW,Devon,South West,England,"68,246","1,023",2%,"42,606",2015
E14000880,PLYMOUTH SUTTON & DEVONPORT,Devon,South West,England,"73,274","3,401",7%,"47,963",2015
E14000881,POOLE,Dorset,South West,England,"72,557","2,198",5%,"47,393",2015
E14000882,POPLAR & LIMEHOUSE,London,London,England,"82,081","2,463",5%,"51,044",2015
E14000883,PORTSMOUTH NORTH,Hampshire,South East,England,"73,105","1,450",3%,"45,390",2015
E14000884,PORTSMOUTH SOUTH,Hampshire,South East,England,"71,639","3,145",8%,"41,903",2015
E14000885,PRESTON,Lancashire,North West,England,"59,981","1,643",5%,"33,469",2015
E14000886,PUDSEY,West Yorkshire,Yorkshire and The Humber,England,"70,533","1,539",3%,"50,927",2015
E14000887,PUTNEY,London,London,England,"63,923","2,067",5%,"42,813",2015
E14000888,RAYLEIGH & WICKFORD,Essex,Eastern,England,"77,174","1,529",3%,"53,220",2015
E14000889,READING EAST,Berkshire,South East,England,"73,232","3,214",6%,"50,494",2015
E14000890,READING WEST,Berkshire,South East,England,"72,567","1,406",3%,"48,404",2015
E14000891,REDCAR,Cleveland,North East,England,"64,826",880,2%,"40,919",2015
E14000892,REDDITCH,Hereford and Worcester,West Midlands,England,"65,531",960,2%,"44,098",2015
E14000893,REIGATE,Surrey,South East,England,"73,429","3,434",7%,"51,349",2015
E14000894,RIBBLE VALLEY,Lancashire,North West,England,"77,379","2,193",4%,"52,243",2015
E14000895,RICHMOND (YORKS),North Yorkshire,Yorkshire and The Humber,England,"79,062","2,313",4%,"53,999",2015
E14000896,RICHMOND PARK,London,London,England,"77,303","3,548",6%,"59,101",2015
E14000897,ROCHDALE,Greater Manchester,North West,England,"77,248","1,382",3%,"45,430",2015
E14000898,ROCHESTER & STROOD,Kent,South East,England,"77,119","1,516",3%,"52,516",2015
E14000899,ROCHFORD & SOUTHEND EAST,Essex,Eastern,England,"71,935","2,195",5%,"43,608",2015
E14000900,ROMFORD,London,London,England,"72,594","1,222",2%,"49,178",2015
E14000901,ROMSEY & SOUTHAMPTON NORTH,Hampshire,South East,England,"66,519","2,280",5%,"48,398",2015
E14000902,ROSSENDALE & DARWEN,Lancashire,North West,England,"73,779","1,046",2%,"49,024",2015
E14000903,ROTHER VALLEY,South Yorkshire,Yorkshire and The Humber,England,"74,275",,,"47,019",2015
E14000904,ROTHERHAM,South Yorkshire,Yorkshire and The Humber,England,"63,698",,,"37,823",2015
E14000905,RUGBY,Warwickshire,West Midlands,England,"71,655","1,415",3%,"49,006",2015
E14000906,"RUISLIP, NORTHWOOD & PINNER",London,London,England,"73,216","1,801",4%,"51,222",2015
E14000907,RUNNYMEDE & WEYBRIDGE,Surrey,South East,England,"73,771","2,071",4%,"50,052",2015
E14000908,RUSHCLIFFE,Nottinghamshire,East Midlands,England,"73,278","3,559",6%,"55,164",2015
E14000909,RUTLAND & MELTON,Leicestershire,East Midlands,England,"79,693","2,325",4%,"54,603",2015
E14000910,SAFFRON WALDEN,Essex,Eastern,England,"80,615","2,174",4%,"57,563",2015
E14000911,SALFORD & ECCLES,Greater Manchester,North West,England,"74,291","2,251",5%,"43,261",2015
E14000912,SALISBURY,Wiltshire,South West,England,"69,582","2,762",5%,"50,705",2015
E14000913,SCARBOROUGH & WHITBY,North Yorkshire,Yorkshire and The Humber,England,"73,511","2,185",5%,"47,739",2015
E14000914,SCUNTHORPE,Humberside,Yorkshire and The Humber,England,"64,025",887,2%,"36,941",2015
E14000915,SEDGEFIELD,Durham,North East,England,"62,844","1,213",3%,"38,716",2015
E14000916,SEFTON CENTRAL,Merseyside,North West,England,"67,744","1,184",2%,"49,021",2015
E14000917,SELBY & AINSTY,North Yorkshire,Yorkshire and The Humber,England,"76,082","1,465",3%,"52,804",2015
E14000918,SEVENOAKS,Kent,South East,England,"71,958","2,238",4%,"50,124",2015
E14000919,SHEFFIELD CENTRAL,South Yorkshire,Yorkshire and The Humber,England,"72,321","6,999",16%,"44,173",2015
E14000920,SHEFFIELD SOUTH EAST,South Yorkshire,Yorkshire and The Humber,England,"70,422","1,117",3%,"41,685",2015
E14000921,SHEFFIELD BRIGHTSIDE & HILLSBOROUGH,South Yorkshire,Yorkshire and The Humber,England,"70,874","1,712",4%,"40,053",2015
E14000922,SHEFFIELD HALLAM,South Yorkshire,Yorkshire and The Humber,England,"72,351","1,772",3%,"55,481",2015
E14000923,SHEFFIELD HEELEY,South Yorkshire,Yorkshire and The Humber,England,"67,950","2,566",6%,"42,048",2015
E14000924,SHERWOOD,Nottinghamshire,East Midlands,England,"73,349","1,108",2%,"50,698",2015
E14000925,SHIPLEY,West Yorkshire,Yorkshire and The Humber,England,"70,464","2,657",5%,"50,542",2015
E14000926,SHREWSBURY & ATCHAM,Shropshire,West Midlands,England,"76,400","2,247",4%,"54,102",2015
E14000927,SITTINGBOURNE & SHEPPEY,Kent,South East,England,"76,018","1,185",2%,"49,378",2015
E14000928,SKIPTON & RIPON,North Yorkshire,Yorkshire and The Humber,England,"76,645","3,116",6%,"54,559",2015
E14000929,SLEAFORD & NORTH HYKEHAM,Lincolnshire,East Midlands,England,"87,972",,,"61,944",2015
E14000930,SLOUGH,Berkshire,South East,England,"86,366","1,220",3%,"48,275",2015
E14000931,SOLIHULL,West Midlands,West Midlands,England,"77,956","1,632",3%,"54,779",2015
E14000932,SOMERTON & FROME,Somerset,South West,England,"83,281","5,434",9%,"60,309",2015
E14000933,BASILDON SOUTH & THURROCK EAST,Essex,Eastern,England,"71,155",,,"45,593",2015
E14000934,CAMBRIDGESHIRE SOUTH,Cambridgeshire,Eastern,England,"84,132","3,848",6%,"61,540",2015
E14000935,DERBYSHIRE SOUTH,Derbyshire,East Midlands,England,"73,923","1,216",2%,"50,762",2015
E14000936,DORSET SOUTH,Dorset,South West,England,"71,534","2,275",5%,"48,597",2015
E14000937,CAMBRIDGESHIRE SOUTH EAST,Cambridgeshire,Eastern,England,"84,570","3,047",5%,"59,506",2015
E14000938,CORNWALL SOUTH EAST,Cornwall,South West,England,"71,071","2,718",5%,"50,498",2015
E14000939,SOUTH HOLLAND & THE DEEPINGS,Lincolnshire,East Midlands,England,"76,460","1,580",3%,"49,207",2015
E14000940,LEICESTERSHIRE SOUTH,Leicestershire,East Midlands,England,"76,851",,,"53,926",2015
E14000941,NORFOLK SOUTH,Norfolk,Eastern,England,"80,721","3,090",5%,"57,123",2015
E14000942,NORTHAMPTONSHIRE SOUTH,Northamptonshire,East Midlands,England,"85,781","2,247",4%,"60,862",2015
E14000943,SOUTH RIBBLE,Lancashire,North West,England,"76,489",,,"52,370",2015
E14000944,SOUTH SHIELDS,Tyne and Wear,North East,England,"62,730","1,614",4%,"36,265",2015
E14000945,STAFFORDSHIRE SOUTH,Staffordshire,West Midlands,England,"72,771","1,298",3%,"49,598",2015
E14000946,SUFFOLK SOUTH,Suffolk,Eastern,England,"73,836","2,253",4%,"51,907",2015
E14000947,SWINDON SOUTH,Wiltshire,South West,England,"73,926","1,757",4%,"49,263",2015
E14000948,THANET SOUTH,Kent,South East,England,"70,970","1,076",2%,"49,401",2015
E14000949,BEDFORDSHIRE SOUTH WEST,Bedfordshire,Eastern,England,"79,285","2,106",4%,"51,304",2015
E14000950,DEVON SOUTH WEST,Devon,South West,England,"71,035","2,408",5%,"50,372",2015
E14000951,HERTFORDSHIRE SOUTH WEST,Hertfordshire,Eastern,England,"79,668","2,583",5%,"57,267",2015
E14000952,NORFOLK SOUTH WEST,Norfolk,Eastern,England,"76,970","2,075",4%,"50,110",2015
E14000953,SURREY SOUTH WEST,Surrey,South East,England,"77,548","3,105",5%,"57,119",2015
E14000954,WILTSHIRE SOUTH WEST,Wiltshire,South West,England,"73,018","2,985",6%,"51,643",2015
E14000955,SOUTHAMPTON ITCHEN,Hampshire,South East,England,"72,281","1,876",4%,"44,710",2015
E14000956,SOUTHAMPTON TEST,Hampshire,South East,England,"70,270","2,568",6%,"43,652",2015
E14000957,SOUTHEND WEST,Essex,Eastern,England,"66,876","2,083",5%,"44,509",2015
E14000958,SOUTHPORT,Merseyside,North West,England,"67,326","1,230",3%,"44,101",2015
E14000959,SPELTHORNE,Surrey,South East,England,"71,592","1,724",4%,"49,079",2015
E14000960,ST ALBANS,Hertfordshire,Eastern,England,"75,825","2,034",4%,"54,433",2015
E14000961,ST AUSTELL & NEWQUAY,Cornwall,South West,England,"76,607","2,318",5%,"50,361",2015
E14000962,ST HELENS NORTH,Merseyside,North West,England,"75,262","1,762",4%,"46,256",2015
E14000963,ST HELENS SOUTH & WHISTON,Merseyside,North West,England,"77,720","2,237",5%,"48,397",2015
E14000964,ST IVES,Cornwall,South West,England,"65,570","3,051",6%,"48,312",2015
E14000965,STAFFORD,Staffordshire,West Midlands,England,"68,705","1,390",3%,"48,767",2015
E14000966,STAFFORDSHIRE MOORLANDS,Staffordshire,West Midlands,England,"63,104","1,226",3%,"42,587",2015
E14000967,STALYBRIDGE & HYDE,Greater Manchester,North West,England,"71,357","1,850",5%,"41,034",2015
E14000968,STEVENAGE,Hertfordshire,Eastern,England,"70,597","1,369",3%,"47,799",2015
E14000969,STOCKPORT,Greater Manchester,North West,England,"63,931","1,753",4%,"39,649",2015
E14000970,STOCKTON NORTH,Cleveland,North East,England,"66,126",,,"39,571",2015
E14000971,STOCKTON SOUTH,Cleveland,North East,England,"75,111",952,2%,"51,797",2015
E14000972,STOKE-ON-TRENT CENTRAL,Staffordshire,West Midlands,England,"60,634","1,123",4%,"31,084",2015
E14000973,STOKE-ON-TRENT NORTH,Staffordshire,West Midlands,England,"71,438","1,091",3%,"38,654",2015
E14000974,STOKE-ON-TRENT SOUTH,Staffordshire,West Midlands,England,"68,091","1,029",3%,"39,107",2015
E14000975,STONE,Staffordshire,West Midlands,England,"67,339","1,191",3%,"47,031",2015
E14000976,STOURBRIDGE,West Midlands,West Midlands,England,"69,077","1,021",2%,"46,029",2015
E14000977,STRATFORD-ON-AVON,Warwickshire,West Midlands,England,"71,304","2,128",4%,"51,459",2015
E14000978,STREATHAM,London,London,England,"79,137","4,421",9%,"49,933",2015
E14000979,STRETFORD & URMSTON,Greater Manchester,North West,England,"69,026","2,187",5%,"46,386",2015
E14000980,STROUD,Gloucestershire,South West,England,"80,544","2,779",5%,"60,819",2015
E14000981,SUFFOLK COASTAL,Suffolk,Eastern,England,"77,816","3,294",6%,"55,594",2015
E14000982,SUNDERLAND CENTRAL,Tyne and Wear,North East,England,"72,950","1,706",4%,"41,762",2015
E14000983,SURREY HEATH,Surrey,South East,England,"79,515","2,400",4%,"54,431",2015
E14000984,SUTTON & CHEAM,London,London,England,"69,228","1,051",2%,"49,905",2015
E14000985,SUTTON COLDFIELD,West Midlands,West Midlands,England,"74,956","1,426",3%,"50,854",2015
E14000986,TAMWORTH,Staffordshire,West Midlands,England,"71,913","1,110",2%,"47,174",2015
E14000987,TATTON,Cheshire,North West,England,"65,004","1,714",4%,"45,298",2015
E14000988,TAUNTON DEANE,Somerset,South West,England,"83,221","2,630",5%,"57,887",2015
E14000989,TELFORD,Shropshire,West Midlands,England,"66,166",930,2%,"40,645",2015
E14000990,TEWKESBURY,Gloucestershire,South West,England,"78,910","2,207",4%,"55,344",2015
E14000991,"COTSWOLDS, THE",Gloucestershire,South West,England,"78,290","2,626",5%,"56,667",2015
E14000992,"WREKIN, THE",Shropshire,West Midlands,England,"65,942","1,443",3%,"45,437",2015
E14000993,THIRSK & MALTON,North Yorkshire,Yorkshire and The Humber,England,"77,451","2,404",5%,"52,365",2015
E14000994,THORNBURY & YATE,Avon,South West,England,"66,066","1,316",3%,"48,570",2015
E14001034,SUFFOLK WEST,Essex,Eastern,England,"76,198","1,779",4%,"49,232",2015
E14000996,TIVERTON & HONITON,Devon,South West,England,"76,270","3,415",6%,"53,763",2015
E14000997,TONBRIDGE & MALLING,Kent,South East,England,"74,877","2,366",4%,"53,670",2015
E14000998,TOOTING,London,London,England,"76,782","2,201",4%,"53,529",2015
E14000999,TORBAY,Devon,South West,England,"76,350","1,557",3%,"48,079",2015
E14001000,DEVON WEST & TORRIDGE,Devon,South West,England,"78,621","3,941",7%,"56,584",2015
E14001001,TOTNES,Devon,South West,England,"68,630","4,845",10%,"47,097",2015
E14001002,TOTTENHAM,London,London,England,"70,803","3,931",9%,"42,558",2015
E14001003,TRURO & FALMOUTH,Cornwall,South West,England,"73,601","4,483",9%,"51,544",2015
E14001004,TUNBRIDGE WELLS,Kent,South East,England,"73,429","2,659",5%,"51,428",2015
E14001005,TWICKENHAM,London,London,England,"80,250","2,463",4%,"62,004",2015
E14001006,TYNEMOUTH,Tyne and Wear,North East,England,"77,524","2,017",4%,"53,495",2015
E14001007,UXBRIDGE & RUISLIP SOUTH,London,London,England,"70,631","1,414",3%,"44,811",2015
E14001008,VAUXHALL,London,London,England,"82,231","3,658",8%,"47,941",2015
E14001009,WAKEFIELD,West Yorkshire,Yorkshire and The Humber,England,"70,521","1,069",2%,"42,973",2015
E14001010,WALLASEY,Merseyside,North West,England,"65,495","1,288",3%,"43,366",2015
E14001011,WALSALL NORTH,West Midlands,West Midlands,England,"67,080",529,1%,"36,883",2015
E14001012,WALSALL SOUTH,West Midlands,West Midlands,England,"67,743","1,149",3%,"41,838",2015
E14001013,WALTHAMSTOW,London,London,England,"67,015","2,661",6%,"41,796",2015
E14001014,WANSBECK,Northumberland,North East,England,"60,705","1,454",4%,"38,528",2015
E14001015,WANTAGE,Oxfordshire,South East,England,"82,931","2,986",5%,"58,320",2015
E14001016,WARLEY,West Midlands,West Midlands,England,"63,738","1,465",4%,"37,829",2015
E14001017,WARRINGTON NORTH,Cheshire,North West,England,"72,104","1,264",3%,"45,419",2015
E14001018,WARRINGTON SOUTH,Cheshire,North West,England,"84,767","1,765",3%,"59,353",2015
E14001019,WARWICK & LEAMINGTON,Warwickshire,West Midlands,England,"71,578","1,994",4%,"50,581",2015
E14001020,WASHINGTON & SUNDERLAND WEST,Tyne and Wear,North East,England,"68,190","1,091",3%,"37,257",2015
E14000995,THURROCK,Hertfordshire,Eastern,England,"77,559",,,"49,564",2015
E14001021,WATFORD,Suffolk,Eastern,England,"83,535","1,332",2%,"56,149",2015
E14001023,WEALDEN,East Sussex,South East,England,"80,236","3,623",6%,"57,017",2015
E14001024,WEAVER VALE,Cheshire,North West,England,"68,407","1,183",3%,"46,867",2015
E14001025,WELLINGBOROUGH,Northamptonshire,East Midlands,England,"74,317","2,218",4%,"50,430",2015
E14001026,WELLS,Somerset,South West,England,"79,405","2,331",4%,"56,904",2015
E14001022,WAVENEY,Hertfordshire,Eastern,England,"80,166","1,761",3%,"52,196",2015
E14001028,WENTWORTH & DEARNE,South Yorkshire,Yorkshire and The Humber,England,"74,283",,,"43,189",2015
E14001029,WEST BROMWICH EAST,West Midlands,West Midlands,England,"63,637",628,2%,"37,492",2015
E14001030,WEST BROMWICH WEST,West Midlands,West Midlands,England,"65,524",697,2%,"35,026",2015
E14001031,DORSET WEST,Dorset,South West,England,"78,000","3,242",6%,"56,458",2015
E14001032,WEST HAM,London,London,England,"90,640","2,651",5%,"52,793",2015
E14001033,LANCASHIRE WEST,Lancashire,North West,England,"70,906","1,582",3%,"49,676",2015
E14001027,WELWYN HATFIELD,Suffolk,Eastern,England,"73,247","1,742",3%,"50,205",2015
E14001049,WOLVERHAMPTON NORTH EAST,Hereford and Worcester,West Midlands,England,"61,065",701,2%,"34,003",2015
E14001036,WESTMINSTER NORTH,London,London,England,"62,346","1,322",3%,"39,514",2015
E14001037,WESTMORLAND & LONSDALE,Cumbria,North West,England,"65,857","1,798",4%,"48,929",2015
E14001038,WESTON-SUPER-MARE,Avon,South West,England,"80,309","2,592",5%,"52,552",2015
E14001039,WIGAN,Greater Manchester,North West,England,"75,990","1,273",3%,"45,293",2015
E14001040,WIMBLEDON,London,London,England,"65,853","1,986",4%,"48,422",2015
E14001041,WINCHESTER,Hampshire,South East,England,"74,119","2,645",5%,"55,316",2015
E14001042,WINDSOR,Berkshire,South East,England,"71,538","1,834",4%,"50,160",2015
E14001043,WIRRAL SOUTH,Merseyside,North West,England,"56,956",895,2%,"41,837",2015
E14001044,WIRRAL WEST,Merseyside,North West,England,"55,377",,,"41,858",2015
E14001045,WITHAM,Essex,Eastern,England,"67,090","2,038",4%,"47,168",2015
E14001046,WITNEY,Oxfordshire,South East,England,"79,767","2,970",5%,"58,482",2015
E14001047,WOKING,Surrey,South East,England,"74,269","2,109",4%,"51,964",2015
E14001048,WOKINGHAM,Berkshire,South East,England,"77,881","2,092",4%,"55,999",2015
E14001050,WOLVERHAMPTON SOUTH EAST,West Midlands,West Midlands,England,"62,556",605,2%,"34,764",2015
E14001051,WOLVERHAMPTON SOUTH WEST,West Midlands,West Midlands,England,"60,368","1,058",3%,"40,209",2015
E14001052,WORCESTER,West Midlands,West Midlands,England,"72,461","2,024",4%,"49,723",2015
E14000818,WORCESTERSHIRE MID,Hereford and Worcester,West Midlands,England,"73,069","1,933",4%,"52,225",2015
E14001053,WORKINGTON,Cumbria,North West,England,"58,615","1,149",3%,"38,463",2015
E14001054,WORSLEY & ECCLES SOUTH,Greater Manchester,North West,England,"72,177","1,242",3%,"42,048",2015
E14001055,WORTHING WEST,West Sussex,South East,England,"75,617","2,938",6%,"50,763",2015
E14001056,WYCOMBE,Buckinghamshire,South East,England,"76,371","3,086",6%,"51,439",2015
E14001057,WYRE & PRESTON NORTH,Lancashire,North West,England,"70,637","1,699",3%,"49,893",2015
E14001058,WYRE FOREST,Hereford and Worcester,West Midlands,England,"77,407","1,117",2%,"49,440",2015
E14001059,WYTHENSHAWE & SALE EAST,Greater Manchester,North West,England,"75,994","1,658",4%,"43,263",2015
E14001060,YEOVIL,Somerset,South West,England,"82,447","2,191",4%,"56,933",2015
E14001061,YORK CENTRAL,North Yorkshire,Yorkshire and The Humber,England,"75,351","4,791",10%,"47,677",2015
E14001062,YORK OUTER,North Yorkshire,Yorkshire and The Humber,England,"78,561","2,558",5%,"53,903",2015
N06000001,BELFAST EAST,,Northern Ireland,Northern Ireland,"63,157","1,058",3%,"39,682",2015
N06000002,BELFAST NORTH,,Northern Ireland,Northern Ireland,"68,553",,,"40,593",2015
N06000003,BELFAST SOUTH,,Northern Ireland,Northern Ireland,"64,927","2,238",6%,"38,957",2015
N06000004,BELFAST WEST,,Northern Ireland,Northern Ireland,"62,697",,,"35,329",2015
N06000005,ANTRIM EAST,,Northern Ireland,Northern Ireland,"62,811",,,"33,497",2015
N06000006,LONDONDERRY EAST,,Northern Ireland,Northern Ireland,"66,926",,,"34,714",2015
N06000007,FERMANAGH & SOUTH TYRONE,,Northern Ireland,Northern Ireland,"70,108",788,2%,"50,864",2015
N06000008,FOYLE,,Northern Ireland,Northern Ireland,"70,036",,,"37,002",2015
N06000009,LAGAN VALLEY,,Northern Ireland,Northern Ireland,"71,152",,,"39,795",2015
N06000010,ULSTER MID,,Northern Ireland,Northern Ireland,"67,832",,,"40,922",2015
N06000011,NEWRY & ARMAGH,,Northern Ireland,Northern Ireland,"77,633",,,"49,877",2015
N06000012,ANTRIM NORTH,,Northern Ireland,Northern Ireland,"75,876",,,"41,907",2015
N06000013,DOWN NORTH,,Northern Ireland,Northern Ireland,"64,207","1,958",5%,"35,947",2015
N06000014,ANTRIM SOUTH,,Northern Ireland,Northern Ireland,"67,425",,,"36,523",2015
N06000015,DOWN SOUTH,,Northern Ireland,Northern Ireland,"75,220",,,"42,697",2015
N06000016,STRANGFORD,,Northern Ireland,Northern Ireland,"64,289",,,"33,924",2015
N06000017,UPPER BANN,,Northern Ireland,Northern Ireland,"80,060",,,"47,219",2015
N06000018,TYRONE WEST,,Northern Ireland,Northern Ireland,"63,856",780,2%,"38,654",2015
S14000001,ABERDEEN NORTH,,Scotland,Scotland,"67,745",,,"43,936",2015
S14000002,ABERDEEN SOUTH,,Scotland,Scotland,"68,056",964,2%,"48,551",2015
S14000003,AIRDRIE & SHOTTS,,Scotland,Scotland,"66,792",,,"44,286",2015
S14000004,ANGUS,,Scotland,Scotland,"65,792",965,2%,"44,485",2015
S14000005,ARGYLL & BUTE,,Scotland,Scotland,"68,875",,,"51,883",2015
S14000006,"AYR, CARRICK & CUMNOCK",,Scotland,Scotland,"72,995",,,"52,209",2015
S14000007,BANFF & BUCHAN,,Scotland,Scotland,"68,609",,,"45,629",2015
S14000008,"BERWICKSHIRE, ROXBURGH & SELKIRK",,Scotland,Scotland,"74,214",631,1%,"55,038",2015
S14000009,"CAITHNESS, SUTHERLAND & EASTER ROSS",,Scotland,Scotland,"47,558",,,"34,186",2015
S14000010,AYRSHIRE CENTRAL,,Scotland,Scotland,"70,021",645,1%,"50,774",2015
S14000011,"COATBRIDGE, CHRYSTON & BELLSHILL",,Scotland,Scotland,"73,894",,,"50,698",2015
S14000012,"CUMBERNAULD, KILSYTH & KIRKINTILLOCH EAST",,Scotland,Scotland,"67,088",,,"49,382",2015
S14000013,DUMFRIES & GALLOWAY,,Scotland,Scotland,"75,249",,,"56,602",2015
S14000014,"DUMFRIESSHIRE, CLYDESDALE & TWEEDDALE",,Scotland,Scotland,"68,483",839,2%,"52,134",2015
S14000015,DUNDEE EAST,,Scotland,Scotland,"67,822",895,2%,"48,185",2015
S14000016,DUNDEE WEST,,Scotland,Scotland,"65,927","1,225",3%,"44,714",2015
